sequence,16S_rRNA_Count
1eb5b2897c5a0fbd283d3db7cbdf8f6a,3
eb900badb0de190ee4183c29cc27369e,1
524b28cc6a64a9dac80721269049cedd,1
4537ac2e8175f31cf109395d7594cb21,3
6f5f5c80b16a1710342ee3e9b4dffc8e,1
38a81fcb109abbd758718f38cadcc761,1
3c9d8c15d5d81ecdcbea3147574dc2be,2
57116b58dc4a9d8ba9923222f8065e38,1
ec3893d79518003b5c80c423611bf456,1
4027a1857865117ca02f6277aa2b37ac,1
83ecd8d1cbac51cefd728f8a9fb09cca,1
149264465228ae16680a46f05493057f,1
45d0dd5e25fd47422b055e51dfcc3575,1
add577fb2bdfe7980dd61bcbdcf008df,1
ff15ead1d04ce9d6200681ec927ad785,1
b4415e575e9553c0aa4facfa6a345784,1
30dafaf789dd2c6a23fdaf14735bbdfc,1
c93b8a8d11b709d31372a3fad480f6a8,3
708a22ad5c9a3891f90df0db4dded8aa,1
bfb0eb92f8adde0d129ab9094ad863d6,3
768e080302bd26e63ad481fb7281fdbc,1
38791cdfc14ad3dc2a303b1f24acc4b1,1
ec6f0eb641e1f790944e876b1bce675a,1
e24f407de216ef40f8c01506078c4911,2
8682e482bc9a9f239a6425bcf6641ec7,1
46a3dd780ed87f352a68924965db76af,1
049ff16b2e8b6f856f912711a759f211,3
183f90aae2912a9d3acfb1aa6f06dcc8,2
7c33e32b740f492dcf887072b230048c,2
bb87f8994c47808fed696cd6f1baca23,3
b1bebcde237a245dd486b12c781d10a9,1
2b873ac28240e096f5d2c915896e4547,1
9b36df2e8bc5a02a98a817bf90c0f843,1
8abd5ba6a8306130ceb7c6e609889cbd,1
350169a59a70e396afec6e90864bbf2e,1
550388d39b891542b8961a6428ba8422,1
3e81ddee332b96e15858bd6290a4dbaf,1
8039d44ddae332f83fb58c02f705dd2d,1
6eab133aef76a212ce719823777497d9,1
a285136eb52ed887013aaa7917ce5051,1
27c3f0f631d1752138351cea63a3d5ff,1
c479b90353ed64014daee2de5a9e8859,1
155aeca416b92912f20f3cda9bb61b66,1
d7e368edb58879860fc19ae370ef9572,1
0e070507abba4160021ce83993fa8988,1
de372811e3dc26920c5fae68fc27653b,2
7ff346973a282aa55de296afdb5d74af,5
21d0385c2e94cbc178fc8986b1688f79,1
36e7d4ecc92e2713f529a80b35b62943,1
ae3e0640d29d6154df2d61657b6019d0,1
d7b26d42bfd31dcb3f4f72c62fa837c4,1
8635d5e5b0bdca1ff6d75da4e0c6e251,1
cb5ca9ea57b4297619b4459a0347252f,1
8f3a14568ac186a4869f917668730657,1
fd818257331d32306e5f306db2b5fec6,1
6ccd81bebd8cb87ef7828d6c33db6979,1
711524982d71923369467e499776a825,1
14b8aa0057566f7e09a1e3a52fbc3105,1
35ff7d11a8574dd7fdf4f38f243c4185,1
5e8f100a2f8f2365004e014fa8699a89,1
8a95e79a1dc94eb738fa04129a05870f,1
58a352a8b7636d9b1efbde9e2985b784,1
8e4111ab48bc730cebc1e85651051a4f,1
5266b876c54515f470e9b21172ae1e50,1
f5e1dcddef87542dc35e21a4846f159e,1
28ca720b165ff076cbba07d51ce2274a,1
e398788f59f50db17c4af81b33174e63,2
af1d3d62ecd11eadad66042de6c53062,1
e23f78cbe0dca06a6cb5469998b08d4d,1
9832d5cb2e4d8ff4cdbb9c108d25374e,1
eccd9a63335490600e8ae94b5d207f63,1
01a5f97a722c02e45a5908f6d7a37a0a,1
330c478ac2763fa31739551642a4dc4e,1
11f80ce9da15c69aead58b8792471333,1
ff93418fb7ed993629d2989ec546c219,1
1f526b1bb0c5b3171b946b6476c9ee27,1
7c2e848d4178a9007c0dfed8e64d3313,1
f33e34927e32365cf3f31eacff231044,1
b2699b6eadfddc41f5a178302bd4b43a,1
7bc95c48e54940feb691a4cfb6b3b027,2
f15c730d844e0e93b58fef4b6223593e,1
2148e48e8f9c0d6e20b90a4199473ed6,1
34c76a37daf44b08d51fdac690d8a846,1
5a2e081cd8529ee613688d82deeceacb,1
3a8af7f902257f6749bab6bf26909f64,1
599eea91192a7a7cc53694ca7799a258,1
e8bd5a5228cd426c496dcd50f6dad542,1
ee627c380cadfc2644cdd35fc740a205,1
28f5f0d8e01c7724db621c6d487e95d8,3
0dd1ceec13829313c67f9b32fb5fad10,1
401260a9ab1b523fdb4c9cf09fcba2ea,1
33239bce6f6896c960fc9f37a82c27a2,1
32e7184b9e42f5978bbf1f91031eb408,1
3fc9b5b3464fa5af8becd74925329a9d,3
4c0ddccd61a40f0206830393d5a2ffbc,1
7ab383397f867e2965ada1081a19eca1,1
113c6c7e5296cf4de1fb92a230afd5a8,1
c50378e5251ed8dccf70f08870d234ae,1
1cc5f2cdd374ba3a15ecb864a7dd18a3,1
86496ce9386e09843e9b9737d7915797,1
094bc14b1555eb14844c4e0483fb27b4,1
619cb4891cca1b186e9965c05f8c7cf5,1
bae60b32885f3020cd5f17e9630992d5,1
6cad158df7966582e3719c3822c427f6,1
bbe02ee8017bf62266b75ac89f9e5b1b,1
6f33f697e7eb78c12218aa3c28b82f48,1
44176f50e324c136d88f92ee3498a6a5,1
926698f4809eadd7ed71c1580e362998,1
0b71dce9341f95dc3c186cc658d4729d,1
c70ade77440dcb38465ee25973fae41e,1
80c0f6fd72712f17094016d3c48d75a7,1
37ceafb645abcfc5dbdac36d77633441,1
8687cc49cdac1adda44effe1e7a18e13,1
12f3db7cd3fb81de0707fac10d0507ce,1
3993a5f02b4cb0930bdf62724d3697f5,2
c4c09ee610afcd5bc1a6b1043debbfca,1
2ad143514d243c59c7e9a2f1e76a2d97,1
88f9b770778b31ec58247e5e65a9cf6a,1
db220a508fac7168637ce461cced87f0,2
10554091b2ae9e8098000779fa76e09c,2
b2d8c0afe9dbe5d8b4d1aca06c0a00c9,1
7f1d27ffe6550b8466f6eb80125d3881,1
86821ec6215fa0030f9b18b688da0049,2
75e24e52e2c8a772d8d362e6186141d3,1
65f06a983391dc45f701f86bfdf63261,1
9b4be26e7bb3a23d25e080a3bba619f6,5
430c4fc768321683aa3a27219d95a88d,1
c956aaea40312108dcb374ae456e1220,1
9729cb06525053d7f72909a39a0648b4,1
8a8895d160b2fda424ad5446e9bf8f4e,1
9dfbf68f733cbc8bc90acd116fd71308,3
3f41723b5fd87273d2ae0166439d6499,1
7f217488bf2138233de411caee6fb2bb,3
62cbf750d151d77028a42c86d823b138,1
e934de394d66c2b06ec85ba363b1f37a,1
ad0e9e98329ee05ab5e621653c6d572e,1
8af96ae0e603ca44e8aeca5084883092,1
8562afaf3955423d4eda6d71b8b277d8,1
af7a5a9727f823748a6dc33651106007,1
1dd9355e832e68da72e30522c9b728cc,1
b404ab556dd47e0d82a2cff88eb41d64,1
502384b99c6faa7b5263e0d3710e416b,1
c6592eacbabdba01098018e5d903377c,1
b434e3dcbd64228e99a0424c3b08a86f,1
da4e18017118ffc176c64deb64af048d,1
2d37800a92d14df6314e847a5e842e7a,1
d0f2bbb327524b213f7370d54e36411b,1
c67d1a3570585227cab33e7c32ee6d67,1
8d968a2cdfac55cfe94d90b2bb1b78fb,1
f54468a5d763c5b9c5e0b30f2bf7b92c,1
1880d3d2a3942094bcd25290a020c535,1
8664df44cbd29f50ee0ee33c5a47d5f0,1
f2d0e93e680427e45f9922f4417b315a,3
f0e6e5db3bf67f7add767b746fbbb1a8,5
77be260001820425cea0605154407e32,3
b7b67bb2042a4837f1cbb7ec93ca9457,1
378eba82d70fe1f397622ff417928f54,1
c1f777936e0b32ef683c409e510f96f1,1
cfe00559eacf6f40de9b7613ad64ea23,1
a1aefd671201834f6cfed91be5c47fa1,1
1f545ae36375e7b6a5dac1ec91c588e3,1
319e8bf934fc39dc67938b3506cc0fd2,1
18af83d0e650ca8cab8f04e84e521044,1
dfce3d9e52ec659b332696699db401e3,1
2d0190be8c77964ef6d12f22f0e8ffcb,1
8393ec83da0d4c4c9ea569f1159811a9,1
667e7ce0a331a13590be54f7bb10f724,1
e9d93c21dfcc37e26aad21be649a1756,1
69cfe628e276c92aaa842e1ef84a18b0,1
96dc429b5adb5247cf06884c94207b1b,3
74f70ce913e15533f78bcde4846e61fd,1
22a68e14083d301340463ffc2933e0f7,1
f4ca01a1d9f22c30769bf16576e6b52b,3
6feb9fd81c4c19df6069f1760b9d3cd8,1
bd70ad32a04a89d4eed4d16780ff7e1f,1
27008ba9daa48536a31842e3b64e0397,1
d9228702e74a3b58b31a2f62e39905f5,2
aa285d7ce3c94ce1810479aa328b2ef8,1
fa2e2e9ac108deed1364be94c9043c0e,1
70159d6ab5e819fa85b86127eb8d8e3b,1
24a7a6bab5492d0ff9b1a256ed30595b,1
07f7a53f8a49890a6938be8e5f997f42,1
ba45bcf66d4f886da04d982a0c154a36,1
7d6ddc5b00bffd1f69eab1ed9be9ebbe,3
aa134765bd48643839e879a293ce66c5,1
46f9dbc61fb01eb965520837bfa427b9,1
2a0297b55723e0dc4e58a4abfc00c731,1
523a118fcd13b60f6e2df6f7c0fc0cdc,1
5414cc4442cc3630df7e28c6d0e469bd,2
433b9f7fe2021b7e4df463bfcbe2520f,1
ce956c60efc6044dc9731a6f265ec776,1
657840c4288a93ecfcb1604dd6fff5f9,1
f9ebf8483b7262433a7658e9ed589ccb,1
0d04fff55d176adf0642b79c4f0ba3fd,1
cbf22aad39194da4b58d62b92beee940,3
cd22455c451abbf68b206de65acdb95b,3
ea909020b7bf8849887a40d55972cd4a,1
a1c600750a307156bc290eede39f3d19,1
46edd9a681a1c394007859666f76d477,1
bc2f6e5bfa80ac4d9e1a218497d21ab8,1
d5f31e487d54474195507ccbce9d595b,1
67bbf3bf63d0b7181e94d8ff426bf739,2
46c34aa78ccb13055d48a08aa2e78a27,1
2c73a33314e2910f25187dfc0ce6a2df,1
3d61bda3d394bb0a8d5116d2b1350c2a,1
46b3412501a09a6c90b3c599d0e33178,1
2800b868a7e6174cfdfc0449252962c8,1
c447bc96b0e7a34ce9b1f4185c6293a5,1
49d6dee214a36d8daafee33990b14ba6,3
cd0f756bba8401e01d688dadfd18ae4c,1
c68898e99a38a53340c44dbef8e1fc69,1
7f59f26f70a58046c1b6efabf57d856b,1
811769b3b78e342477c50ffc45cbbd1d,1
ec5ef5613691cfb1596ac8c4d39c5344,1
73b41bb8f7d67dfd310f8b6b0db145ae,2
f0da935744d97ebb1af6a92dfa02c503,1
f8e87196de04ae07952041c67e974b5b,1
b37e367eda4692821dd3fc65d21b6dcc,3
1c90116f018712fb90f25c1c3e618eff,1
649f026cd615015b1c0f8e760d309122,1
e96fa7e5a33215a42cd1d9de37d5af72,1
a1c4acc3169c2a95cf474a3645129d84,1
dd3774c12bd094a9f52318c87d5a138b,1
01697491e06a236f9e82aa345b850691,1
0ee262d9882cfc71679f1f94f05c29e5,1
eb9ae45ea4738f8e08ec47ac2c9f0c1b,2
07d645d1a0d61831ed00657417b47faa,3
9e8e3241483a2bf904253f6826532e24,1
f6e7f17628c8dc3c8eac0bd3c83ba76f,1
6f96e1bc65df3db4b0fad4f8082f80e9,1
c778087d38f1e9195a401f1560c0a540,1
be911a67130d69601695e752e68f6261,1
7213bd9a7a8ca614e1bac5a1070b0a43,1
11aed475891d2625eb9554a13dc67d2d,1
9e47900fa36207873ee477cd5153fd1a,1
d4fff75d387df8c99b90b7c526cb445f,1
4730ad44b9d01a4e32f8dc002549039a,1
51205c6935ea893b36bb2c0327953924,3
36c64efe8c40b1178ab868d311802c5b,1
d3d472c89611f2b47bbe1b12747001e8,2
9b61f796e8ad220a96ea2a2bbbf8a758,1
febfb4b28c826ca8aebab60c55e503e5,1
bec7943b306a1a8a8f7eb335a095cd10,3
28321169642c0014b23d22274542f15e,1
42bcfbf59d8dcb4e93388c25e41c394a,1
a19010b1f1f8355e309aa2a4dfce0e2c,1
2789a94a6ef23cc3c2b63549d77825b8,1
25da1a2223a07f6386538f347b59b16b,1
79abef1e4d0f9e4236d00ee0bc46c8dc,1
392320a4f10235eaf68b5a7d86e1484f,1
9aad718b09832af2453be1bae68c4a59,9
23291c42635a0aa3afbb0a5439f9cdfe,1
7d055338fd9a18c246cef551c89f393e,3
87fbf49868859358e843f21b612f6778,1
a0a0543f761ca1561bdffc03c95a923e,1
e253bf168a550c5ac542e1079af2730c,1
bea822d9d5ee83d6d3bf78b07eca460a,1
167177802ba8c61c6caaaf29113a0ff0,1
54cec2119f25a314d2794f7f8615baad,1
f43055f2a2704b3d727c6cecc413cf44,3
012714af529d89caceb2c1cc703f2a57,1
3ed6c02b1b41819fd810bd0da860d502,3
31047e1d20a9b70158f05407049b9e51,1
ca03005acd6166b378ea6c0d93ee42a7,1
dd854dd9e0e9a66ee79c86add7600f8e,1
cc4fa9a30fb72ffe2170c798191b1aba,3
3c3861c581adf9b8a8cf01f20fdbaf2c,1
d0216edbdb07ec2b2d8becf26467a165,1
f90cc867e883c1537b40460fa66105a9,1
38cf769ebcf139e888aa4554badd88af,2
44b13e355eb6c0d82eb5a1380e981485,1
b19a7520f1ac45dec90481029509e2f3,1
2c7404df256076e438837d1840b39b92,1
534e80999091ab28e227c935ee5685ca,1
345c488a3103011ecf3b7bc7ee11d928,2
9be08e8694f137f3f7e81f422efac7a8,1
599b0d90c982dc9bee43a8389a3c67ff,1
fd975f678da85f2b7f75e285e4d8cf7a,3
87ea38e424191786ae206bfcd8675177,1
94c189e630f9b8f83902bf504cac1393,1
cf51ecc3ea047a7dddfc72bc0191e86a,3
fba2840479c36fee725ec377d2aee31b,1
9ec5036a00e4ca6bab5d8b79509f3809,1
2f769e84e5a381c1c692069ace837a13,1
bcc6da5f621cbdfc1f0c9becbac6cdff,1
ea200a98ab41a225b388bb367a100547,1
0eb2fc4d9fd7b7db7b05b122a6343dc8,1
dee40ab2bfcdaddc34a95e3d15bea3bb,3
ad251d71232ba04b5e57d61eece6013a,3
f934c834c026c8f7cfb240dd719ac071,1
0827caa1c57e397f768ea15248463cb0,1
1b7aef829fb08839aab4abde0ba8da8e,1
311fa8b3bacfa4f946a085b56870974a,1
6f3622119f91b64ab2c1638a01139b3a,1
581b67e0dec4e1602433ee06b19afe11,1
47aefc5ce4b58e893463ddde92aef383,1
e78849bbee2b1c74361d0e507ca0f411,2
f041a233edcc4b84aacafce4d59858ec,3
20af8b567e480135ca14994b4da6b6fb,1
1ea8d7f75f194d25c417ee7a9ade07b8,1
f5a0679fac649b85c6ed5c98d8cb4401,1
0cb0670f6ebe14dd9a281ba5970b118b,2
5daf2d61bb4b460b54e50b66444e0b7b,1
315a0fe4669b5d1c72841db4a887137e,2
b346870f263e248a65e2f5ba8e52bb60,1
be80e47fce6576304b6e7f00975a42fd,1
07525d8b6db4f71e15746b9fe58f1c21,1
64585f574df8b513e0d630bde8b46097,1
213e9c97a207e473f9d0762ea5503317,1
74f56dbdab840c9f3faa596d7ceca05e,2
5d77dd1045f5ed3235e2d2ec76aeb50d,1
c3641be38a38471bd4f0091f6df2a0c4,1
6e1ffa53c7bafcb80d2e68fcd447fde4,2
a8f04f3029649b6f9ed18b87e03c0975,1
5d78a728ae4256ea7f410b4e653a5a7d,1
adfd1ae74f53d45ae64e93b94f87b90a,1
52252d68936fd46ff063796833ef1951,1
890c761288c5b0b5e6da39b10c700ad7,1
3e1583bf3ca42922da72700748c0f262,2
b121c0d8f00ec78c58ac46b1c648a1da,1
cb5b9907447a49154182dee3ea78d16e,1
f8f7f882a4a0419abbc29343bc3350ed,2
ba391d75c8c709d31ea222caf093512b,1
608d31830f453ce335483b986c70b2fe,1
0120e49ae6ea4a9a8fde3869a578874f,1
f6c6bf6b7ad7c12d56720724bbba00e6,3
f69cf5567b02f14fc5d417447eded07d,1
24cc5cf6e10f1f67662e137c845294e3,1
17b72369aade4b38bcb33e65022173ba,3
6f7663e4933eb2636a8901fd90c8c48c,2
f2a3014218021e02ef442e8cdb68bea3,3
d3c716879503d7ce7ed571c67ceeee10,1
fc547e58e51348a3957cde9d3b93e880,1
14dbb916493bae1926fb6227dd6d525c,1
c4ac5edb9a669acb3911f469561abf65,1
7c9260cb39c10fef45b09ad77d5adb8f,1
a179bb93c7a20e95601aa4a18bd5eb8b,1
21523df8b93c76d70736e0708b4b19da,1
bab363500a22b708519a7f2a5cf7afb8,1
db4d56cce4689b536980533106bfd809,1
87a68875dd27656d128707ad807b5355,1
037fa556f40d2933afd17ab9305022ec,1
80cb71acef73971a94e94a0d6c9e891c,2
8fb56b43f4e660a219bb5800a5b3b9ab,1
46807dc89cca2b0dc36ab19711571a49,3
51569788bcf4cf96d1f7ee28f856d7b7,3
b1f8d51b5fb907e93fe26f94fb513f2e,1
f0b471cfac8975fa600c0407bd410fc1,1
e5d7915e44066bd48499b4eed45764d7,2
b17a2f19f4c913ea1af58c2cf5b3abbe,1
bdfb970b8e1ecedffb9c0d90755ffa0d,1
77c45ed992ef031470b5981363fb7e43,1
1a7005221ff5787e6787f3c0964400fb,1
4c85437c1de33228ab4f3331edf998b0,1
ae99394607e979c6d05b156fe45bd95f,1
30b4259e1ae288597d601eeb1d4fc248,1
1ce19a6e412c8f6219ac88f6bae99fa7,1
608cf33834f9325e2e58831eb6f79d44,1
22bad649cd9f3f717d8ce681b6c8abad,1
67448b1ac76169f39c118bb3f52fa8e3,1
7154ef65a86779cd6c3eb40b7c67acb2,1
d8e751e1324e7efe6ae18d97408812b5,1
ea4cb7f69a3dd1e53c9893803d9d63e4,1
7ef5dcf9ab07746f5b4aa18dfd402faa,1
99bd44b548fbcc1d18e7f9525484c1ec,1
c20c5b12eb3f1351d7cf261a07269854,1
3327e893ee8c56c974754dcd977919a8,1
830170f5b700e3a9c1e8c1bba1b37b64,1
9b63aba95bcd3432d7b73099e413525e,1
814db8f153cb326ef8ce7500ee642631,1
5313f6f81465e4f45b1cce571ceccbe0,1
17a355141ac473224152a2502996fa9d,1
612f71605ee33f20f1ad9771605a3ef5,1
a1c1e71938caa5cfbc96267c87ceac01,2
5e7b43a7b3170975ffed496a1176cee9,1
069ba780b9f3677cb101b7244338951d,3
3cf57b67f0f80276682fdd07686a6eff,2
ad84dc9bf718a5a51e115115704238a5,2
0c579d21280801f02a641e1608606927,1
ef377364e2b8249a0c10ec805608a86c,1
ab478a2e18a2d8aee6369909c57f3760,1
9252e63c1fe4162c5cfdc6fb5db9fc36,2
1b72ccf6cbf4014475c3cff9a5e30ede,1
853647c00a974f1483aea485a7d9c91e,1
7cd98b1e863973389c925f2e318afefa,1
d4dd6b7482a376e097585c2a34d856f6,1
e4a2e2c181e60bb230943cc3f3c28e65,1
34ed5ad65f36595954a884d2f3eed450,1
1e601451a876199cfc318cf46402f807,1
3b7971ab7c4fe57d7ec8e936d09ff379,1
5d3f0ba9648ed686e591f8f05a53f65a,2
32e9ccdad34c1b850588123f5fd59a81,3
497a26126c9e726c768bdec79e8c4e9b,1
70b338a2a70ac201e959801377ca1a67,1
70a213b50a071a62d22eed8a75978901,1
1bae77c52a43b0bc801c095f56848231,1
2cf0ae804d497c5415dc9204bb111016,1
2c676706f893fdcab412998e8fe65c9c,1
32a3537bf244879553a2583aeb7ea01f,1
59603afcbe73d90d05fb8cb3eb2629ae,1
126e3b99a8ef8ad8a75b7443fa1233b6,3
0afec0266bf5333cd27cdc719fcf6455,1
7b0fa50232f0114774ff8cf8f49704b3,1
9698a52891a7ac29ae8e07b563b3a3f9,1
3897547f390856761676eb05c2112d64,1
ae3938b2dcb171f848bb3e67363216e5,1
5b96dd853f1f9531b74afc6e857846db,1
af23133b1fbba7fadfc43b4d8c95646c,1
186aacf6e882b3e3d3ddc88297cf7ab7,3
6a712e7e9cd86748e4c7920709851d73,3
964f34907444dd43ed504b24f3687ff3,1
1ee3a98ad9d8b760077b30860c256b51,1
f8b73513e6a7d228f5797afcf216a505,1
794af72f2f6b51d49e7bc420a21475e3,1
440efde10b1a7a921c485486726edff2,1
65577e962d9a2ee38155f08ff8d1ede5,1
78bd6a767986f6b04aa9c852df0b3e0a,1
7b7595f9b76cf1c37a9b7943d54f75c2,1
d0325d7df04331b812a64b572069e204,1
a367aa4514eecb1eacef00a87b7b1cc8,1
20781e8999bae2d816140219685d1b09,2
3ae1f97e6d7d99a892e2e4bf3032e632,1
0a4b9dfb2078719e4f6d1114feabff9a,1
23e4c53e30cf486fd979025ed6f6e472,1
34212dfed201b19a522d80ecc25a3024,1
5cb4645e70c53e5e01b513cb55f3e1d2,1
927017086b18d07493e19fbdf5e329cd,1
ef05fb1d0bd0730f385bcc65573b55f2,1
bd9cd226c2ce6800376ed066f61fcbbe,3
4a0a6f207e0aa35570e56f5c2b39502e,1
3f47d86b311c696d147708f5d4254423,3
56916697dd55031eaef754087f2e0b59,1
7401ed5845cd95aa81b065b67f142283,1
90950f6b38c8dfc60623b50b33a96be6,1
7f5bab53d19b7ca4a5cda162acb61403,1
9f775e92b88a1437af90dc4a544e7a5f,1
5e1424123563fc44f37b7207b220939d,1
d7444ec036410dbc413d9a9b32d95918,3
6be638b6d43de441f321470b5ba3f12d,1
d069dc8bb515bac8746c22e3f7ec16ba,1
671775dd2c893f11a4e3c4f458c94947,1
461e31144fce2d17422d8bcd23cdc6aa,2
ef8cf6930e1d239f073c24701e508cce,3
c344d68a0e8e1d3223c1e09f67ad6e43,1
7fed9f19f1de787c4b0a06cebb9447dc,1
c952f4ef5cd55aea5da95c3bcd5b3491,3
702af9e944edfd5a1a7f0dce0d566376,1
57f955766cce0bba2ab0815fc8a6bfab,1
1456d1bdad53394168f471a20dd63657,1
ad7fa6962c0bd5cbe26376854c5958aa,1
72c49b15a52f8982798a00e9e0026a29,1
2ed0c95a11599deb8645e383bc12ec98,1
e66fe1fe18c606450369ed078ff0dbf8,1
a85bc7e78c5ff745aec00327a682b97d,1
0278639f012e21f07140177e64a3cd7c,1
af355660b6c0b34937e05a0208f373f2,1
7e2a24bcfbaf530bfb29ef24bf9af567,1
56e355b72b00dc582d459a01973a2996,2
5d7e6783a585d6d71d692ba7409d4b13,2
13855197f226f47a0e85952d256f7dd9,1
4090cc49f3ba68b45e67167261233083,1
8b94d97b8d86cb870589516a7ae1305a,2
5ed48bdafd4bdb1030bb687549d5fc06,1
ab1f6cfa9dd7ca2e696f9ad4d98012a1,3
86fe332ca7e522360aade77d60cf4826,1
cd9ae70f34ed3a13448b0087055b20ca,1
273531a6496723d51babe6f8db852c5c,1
83df76f14b016f1680b3fe48dc511fb3,4
d3a2a68890a13ee7030cf1500f9dc978,2
8e16aa6a5e9e2bc9e02a4511a5d92bc3,1
eb1055062ace4506ad67818afd820a54,1
e53981869dab674120a3a193e092bd71,1
48126b7774819bfc9381e63b3224589a,1
da3d1e254d6a5946b40ad15195bffc5d,1
8c1f6558745d07e2382690a0479c395c,1
dd8e44c412a32e19c179ef420db10714,2
e24fec6d1e267017a11329524288e565,1
0e2a00623bdf3472b8f4f534976f37a6,1
7bf78221e41aba341193c6f004811ccd,1
8dc72ee68ae0250c88185ffffb5ce3a1,1
9ac541487100e01cf2c74ed6e718667f,1
30f209b41c9492b9deb755279b9041a3,1
ca53e36ff304beb82af3d485d99f21e9,1
fc8372118df14ffebd003980ba5f17e0,1
f89454613ee742683d67d285ef1cece9,1
745c39aae97a50b799a5a46e126d8c9c,1
4e73bb1f26d60c54df23cd4458c4dbf8,1
44c328d45d340e01caee8f6405075ee7,1
bf3a1a4c1b84ea31505d1050de6beab1,1
9e0f326b0c31c5b29c8a1cf2b12c8021,1
b75b4b6b43c5b8ce6d3b9bcfd04db383,1
93fa99be8ff07d8f368273a60a1e0fbc,1
96a9a5266277f26897a76cc1483437a2,1
249c0140ac341b0bcb0f1eb995667800,1
724aa48dd8ac787fbcb39b4e42eb9d71,1
7e4f5de3a70d43c0979a5dc7a7324852,1
1548e1c87882704f24685f7df89572cd,1
8fe802ee79b4b8732cc41fd7b1d992c7,1
40c98c7a85b81e2eb48134c3571c6216,1
8d72b10a3d36d6fe4821b46c52d03297,1
0fa9b44d52836d2f173f4ac532f8a013,2
3d54dab285b5920397e65e7148a0ddc8,1
d6fb6ca0e98651dab3789335d1be0fc3,1
81845b4057f15f655ede8efd18a8ed64,1
9e31d5b8c986807a522c001cc778fc13,1
40dc46ab1563c0d1c7b854a7350457fc,1
781edfd8c405b3a5dcb1e1706fcb6512,2
dc7c724bdc4eedcdd36e7c8d69fe24f7,3
21b9ca83e1c7cc3483b7529c7c5219a6,1
5320201f9d9d14cf39f6b05113b90249,3
0a045bde363d8e29f9f6613ab85361c4,1
246b8468aa57a5521bf7e5081ff1daf5,1
319ec1590caf1a79ea08fdc5f0b37d5f,1
c99ce52b1ded8feff74f6e6bdbda0542,1
61a5a682d80237429d7dd8334961e6f4,1
71c3bff3b412ff1dd60f6b068b7bf2a2,1
36adf2690cee0541e96166cc99fb7df7,3
4269e419dd5547955e8c43aab253b109,1
f25838c39f8a6c058c0184d9489130bb,1
cd882c2340b64933d73b1d0801c80e69,3
042d5b2ab859d7296a2bb325c52f4e16,1
e76a97ff9b79632589927806b993c1e9,3
b0ac996b7769cce1e89381152e4076b9,1
43f8d1ced946461f54ea0b5b7001d5d6,1
847c85526cef7467bdfc859d712fecc2,1
e0436935df68b6dc2817352c17c1220c,1
cdf87f2fe5b443a1adb965b60c9cc1f3,3
bbed23a451ddbd0a72b397a86b749859,1
4501e49f363283f071935d0fdea50a0c,3
c98ed40558eaed3f925e99f3cf5298db,1
62c642dd9f950918bf33a3458556f178,1
6c7abfba0f9de0f42a25ccbe48e2f196,2
8bb7b2b8a4498525591ac0025fcdf45e,1
83233b11607e6ceeca0bb04473bdb798,1
bc7a67999cc192f4c4a021880636ef97,1
0fec40be1479fe9498c413b90d5b37f4,2
3d0fdaba5562129fdce740dd2c09f772,1
45a390235a9eb6d6d4d7eba06bbb7934,1
2904b7a75cc7d8360c02f563c2d4701c,1
0564b7d91bdbbd7010dfa7c411ddf802,1
f98d9fe043e1aad375b303eb2dfe704c,1
92e4cc395b69ccd6e0ae296d860a7ce4,1
7677c5ea95e47135da3744e92d693c7b,1
bf1f3259c44e8a920bef3b0b426370ef,1
5cdf8c270b220eaf5fa427ae87a30115,1
f8b6583b6cf6b82e613863840b08f369,1
97e00a773dc774669ca35d8e27d8db59,2
f2d04a9264ab64a2a6f03938d28f6e9f,3
d0097492fb3e71fb84b4fa2fb482772f,1
d2af52fc6f48ab4d05c96dad9527d8a2,1
ecde4c268e6bc3915c5c8e8ea17322d9,1
44fb3a288eaa3ada92ba14358e94f1bd,1
d892d40bc79d0c356bd2886ce8d120ee,1
54f9d45ebe3c73f54132b2f1eb066039,1
a218546ffe9c511e5121f011d8e650e4,1
5f74cfb42b3fc7cbc954a2cfddd4720f,1
f18b75b7b23e42cdbe9b52de20352b1f,1
3dcf6d21e317d455a95c6f411d850799,1
7c04c0e8326b3d765115b5d02b669bbb,1
700c124fcf3d652cbe6341d425764bd0,1
bc3f9ea4492d11d5acca8f58914d6037,1
9cf4df0da8e7ceae39bb0d0db5bd4680,1
67e1a3595dd1179e59b77322cd3e2a44,1
6b369c5f2797839a8e49491eb129b2c1,1
734ad9e979f6d464cd5daf6aebc6d68b,1
219ff31fec2d566e69fdba20ae365754,1
0deb2dd0990f1f8c24947a3eb384c73b,1
a5984890029b1f6b1849cd2b3e8aa37a,2
fe0b139ead8552cf0813868bc8fc75c7,1
b13ff6c67ee3b875781dae7149279c9d,1
2e718683cb876f8d7405e7eaacd6145a,1
3ebba8a398a405c205bf8cb861dc25ac,1
61deeae909d4265a8f564935033241b2,1
8a2c7204e4ccb87f984b34ef8b646352,3
35022373c4e15eb7e41bf89338c03bb3,1
2eda2e9da69274745be6fa6121d49cdf,1
27fa10fa9d28d303d1d3b695f24e9076,1
13bdea2d4e7bfcfca2fc76e0673356c3,3
74d267213f750ceca1e5d1c8cc88f982,1
ed0fe9c979bfddd1e8389e25d2a1d776,1
807175df589fe48783873598d0833c8e,1
